Id,Road_Type,Property_Shape,House_Type,House_Condition,Construction_Year,Remodel_Year,BsmtFinSF1,Total_Basement_Area,Air_Conditioning,First_Floor_Area,Second_Floor_Area,LowQualFinSF,Underground_Full_Bathroom,Full_Bathroom_Above_Grade,Bedroom_Above_Grade,Kitchen_Quality,Rooms_Above_Grade,Fireplaces,Garage,Garage_Built_Year,Garage_Area,Pool_Area,Miscellaneous_Value,Year_Sold,Sale_Price
1098,Paved,Reg,TwnhsE,5,1986,1986,0,1074,Y,1088,0,0,0,1,2,Gd,5,0,Attchd,1987,568.5977273,0,0,2007,170000
1099,Paved,Reg,1Fam,6,1936,1950,672,672,Y,757,567,0,0,1,3,TA,6,0,Detchd,1936,220.188774,0,0,2009,128000
1100,Paved,IR1,1Fam,5,1978,1978,704,1271,Y,1601,0,0,0,2,3,TA,7,1,Attchd,1978,487.4712711,0,0,2009,157000
1101,Paved,Reg,1Fam,5,1920,1950,290,290,N,438,0,0,0,1,1,Fa,3,0,Detchd,1930,589.5159855,0,0,2009,60000
1102,Paved,IR1,1Fam,5,1971,1971,412,950,Y,950,0,0,0,1,3,TA,5,0,Detchd,1981,361.5742447,0,0,2007,119500
1103,Paved,Reg,1Fam,7,1960,2002,588,1010,Y,1134,0,0,0,1,2,TA,6,0,Attchd,1960,423.9054916,0,0,2007,135000
1104,Paved,Reg,1Fam,6,1959,1959,655,655,Y,1194,0,0,0,1,3,TA,6,1,BuiltIn,1954,361.762452,0,0,2006,159500
1105,Paved,Reg,TwnhsE,5,1970,1970,0,630,Y,630,672,0,0,2,3,TA,6,0,Detchd,1970,394.8866737,0,0,2007,106000
1106,Paved,IR1,1Fam,5,1994,1995,1032,1463,Y,1500,1122,0,1,2,3,Gd,9,2,Attchd,1994,273.3129784,0,0,2010,325000
1107,Paved,IR1,1Fam,5,1990,1991,738,910,Y,1442,0,0,1,2,3,Gd,6,1,Attchd,1990,372.8026082,0,0,2007,179900
1108,Paved,IR3,1Fam,5,2006,2006,0,868,Y,887,1134,0,0,2,3,Gd,9,1,BuiltIn,2006,435.9456827,0,0,2006,274725
1109,Paved,Reg,1Fam,5,2000,2000,0,924,Y,948,742,0,0,2,3,TA,7,1,Attchd,2000,219.9915822,0,0,2007,181000
1110,Paved,IR1,1Fam,5,2004,2005,1039,1836,Y,1836,0,0,1,2,3,Gd,7,1,Attchd,2004,565.5029966,0,0,2009,280000
1111,Paved,Reg,1Fam,5,1995,1996,219,773,Y,773,885,0,1,2,3,TA,8,1,Attchd,1995,498.9386941,0,0,2008,188000
1112,Paved,Reg,1Fam,6,1976,1976,403,803,Y,1098,866,0,0,2,4,TA,8,1,Attchd,1976,465.0984742,0,0,2008,205000
1113,Paved,IR1,1Fam,7,1957,1957,708,816,Y,816,0,0,1,1,2,TA,5,0,Detchd,1957,222.8070578,0,0,2006,129900
1114,Paved,Reg,1Fam,7,1953,2006,643,1008,Y,1008,0,0,1,1,2,Gd,6,0,Attchd,1953,815.5972975,0,0,2007,134500
1115,Paved,Reg,1Fam,7,1954,2000,415,833,Y,833,0,0,0,1,2,Gd,4,0,Detchd,1955,576.1926164,0,0,2006,117000
1116,Paved,Reg,1Fam,5,2007,2007,1004,1734,Y,1734,0,0,1,2,3,Ex,7,1,Attchd,2007,756.2632946,0,0,2007,318000
1117,Paved,Reg,1Fam,5,2002,2002,353,408,Y,779,640,0,1,2,3,Gd,7,1,BuiltIn,2002,543.458234,0,0,2009,184100
1118,Paved,IR1,1Fam,7,1967,2003,702,894,Y,894,0,0,1,1,3,Gd,5,0,Attchd,1967,621.610821,0,0,2008,130000
1119,Paved,Reg,1Fam,6,1958,1987,0,533,Y,1021,580,0,0,1,3,TA,6,0,BuiltIn,1958,581.873087,0,0,2008,140000
1120,Paved,Reg,1Fam,5,1959,1959,369,1040,Y,1040,0,0,0,1,3,TA,6,0,Attchd,1959,502.3739632,0,0,2006,133700
1121,Paved,Reg,1Fam,5,1920,1950,0,1012,Y,1012,0,0,0,1,2,TA,6,1,Detchd,1920,615.8121226,0,0,2007,118400
1122,Paved,Reg,1Fam,5,2005,2006,24,1552,Y,1552,0,0,0,2,3,Gd,7,0,Attchd,2005,275.1430663,0,0,2006,212900
1123,Paved,IR1,1Fam,3,1956,1956,0,672,Y,960,0,0,0,1,3,TA,5,0,Basment,1956,570.7969226,0,0,2009,112000
1124,Paved,Reg,1Fam,9,1947,2008,0,698,Y,698,0,0,0,1,2,TA,4,0,NA,NA,525.6283014,0,0,2009,118000
1125,Paved,IR1,1Fam,5,1992,1992,0,384,Y,812,670,0,0,2,3,Gd,7,1,Attchd,1992,557.0211007,0,0,2007,163900
1126,Paved,Reg,1Fam,5,1955,1955,0,1005,Y,1005,0,0,0,1,2,Fa,5,1,Detchd,1977,239.4598025,0,0,2009,115000
1127,Paved,Reg,TwnhsE,5,2007,2007,0,1373,Y,1555,0,0,0,2,2,Gd,7,1,Attchd,2007,615.6444967,0,0,2009,174000
1128,Paved,IR3,1Fam,5,2004,2004,1300,1530,Y,1530,0,0,1,2,3,Gd,7,1,Attchd,2004,321.2969056,0,0,2007,259000
1129,Paved,IR1,1Fam,5,2004,2005,0,847,Y,847,1112,0,0,2,4,Gd,8,1,BuiltIn,2004,983.1603905,0,0,2007,215000
1130,Paved,Reg,Duplex,5,1980,1980,936,936,Y,936,0,0,1,1,2,TA,4,0,Detchd,1980,558.4147705,0,0,2007,140000
1131,Paved,Reg,1Fam,3,1928,1950,622,1122,Y,1328,653,0,1,2,4,Gd,7,2,Detchd,1981,279.5056689,0,0,2009,135000
1132,Paved,Reg,1Fam,5,1991,1992,212,974,Y,974,0,0,0,1,3,TA,5,0,NA,NA,718.6180357,0,0,2007,93500
1133,Paved,Reg,1Fam,4,1880,1950,0,1008,Y,1178,1032,0,0,2,5,Fa,8,0,Detchd,1930,60.72209833,0,0,2007,117500
1134,Paved,IR1,1Fam,5,1995,1995,584,1128,Y,1142,878,0,0,2,3,Gd,8,1,Attchd,1995,490.6739236,0,0,2009,239500
1135,Paved,IR1,1Fam,5,1997,1997,0,916,Y,916,684,0,0,2,3,TA,7,1,Attchd,1997,297.3955623,0,0,2007,169000
1136,Paved,Reg,1Fam,5,1926,1950,0,960,N,986,0,0,0,1,2,TA,5,1,Detchd,1926,489.6983424,0,0,2007,102000
1137,Paved,Reg,1Fam,5,1950,1950,280,1032,Y,1032,220,0,0,1,3,TA,6,0,Attchd,1950,1013.645334,0,0,2008,119000
1138,Paved,Reg,1Fam,8,1875,1996,0,780,N,780,240,0,0,1,2,TA,6,0,NA,NA,480.0590267,0,0,2010,94000
1139,Paved,IR1,1Fam,5,1977,1977,1567,1567,Y,1567,0,0,1,2,2,Gd,5,2,Attchd,1977,865.7310441,0,0,2009,196000
1140,Paved,IR1,1Fam,5,1920,1950,645,915,Y,1167,0,0,0,1,3,TA,6,1,Detchd,1972,434.3904977,0,0,2007,144000
1141,Paved,Reg,1Fam,7,1951,1951,852,952,Y,952,0,0,1,1,2,TA,4,0,Detchd,1988,490.46687,0,0,2008,139000
1142,Paved,IR1,1Fam,7,1976,1976,381,780,Y,1088,780,0,1,2,4,Gd,9,1,Attchd,1976,294.5147228,0,0,2009,197500
1143,Paved,Reg,1Fam,5,2006,2007,1150,1466,Y,1466,1362,0,1,3,4,Gd,11,1,BuiltIn,2006,483.1523637,0,0,2007,424870
1144,Paved,Reg,1Fam,3,1959,1959,288,1006,Y,1006,0,0,0,1,3,TA,5,0,NA,NA,542.0106615,0,0,2008,80000
1145,Paved,Reg,2fmCon,4,1941,1950,348,672,N,672,252,0,1,1,2,Fa,5,0,Detchd,1941,679.3101859,0,0,2010,80000
1146,Paved,Reg,1Fam,6,1928,1950,0,1042,Y,1042,534,0,0,1,3,TA,8,1,Detchd,1928,711.5565024,0,0,2006,149000
1147,Paved,Reg,1Fam,5,1985,1985,1258,1298,Y,1298,0,0,1,2,3,Gd,5,1,Attchd,1985,506.6724876,0,0,2006,180000
1148,Paved,Reg,1Fam,7,1941,1950,275,704,Y,860,704,0,0,1,3,Fa,7,1,Attchd,1941,172.8106806,0,0,2009,174500
1149,Paved,Reg,1Fam,7,1926,1950,0,572,Y,572,539,0,0,1,2,TA,5,1,Detchd,1982,791.8882461,0,0,2008,116900
1150,Paved,Reg,1Fam,9,1920,1988,624,650,Y,832,650,0,0,1,3,TA,7,0,Detchd,1930,851.2011664,0,0,2009,143000
1151,Paved,IR1,1Fam,5,1950,1950,0,932,Y,932,0,0,0,1,2,Gd,4,1,Attchd,1950,334.4372305,0,0,2007,124000
1152,Paved,Reg,1Fam,4,1959,1959,176,1466,Y,1466,0,0,0,1,3,Fa,6,2,Attchd,1959,428.2465752,0,0,2006,149900
1153,Paved,IR1,1Fam,7,1956,2004,296,1073,Y,1811,0,0,0,1,2,Ex,6,1,Attchd,1956,-28.67073665,0,0,2006,230000
1154,Paved,Reg,1Fam,8,1930,2007,538,816,Y,816,0,0,0,1,2,TA,5,0,Detchd,2002,281.1586306,0,0,2008,120500
1155,Paved,IR1,1Fam,6,1965,1988,454,864,Y,902,918,0,0,1,4,Gd,8,2,Attchd,1965,365.3558084,0,0,2008,201800
1156,Paved,IR1,1Fam,8,1976,2004,1157,1437,Y,1437,0,0,1,2,3,Gd,6,1,Attchd,1976,522.5857355,0,0,2007,218000
1157,Paved,Reg,1Fam,8,1965,1999,633,1219,Y,1265,0,0,0,2,3,Gd,6,1,Attchd,1965,148.1348476,0,0,2008,179900
1158,Paved,IR1,Twnhs,5,2007,2008,904,1314,Y,1314,0,0,1,2,2,Gd,6,1,Attchd,2008,703.1813106,0,0,2009,230000
1159,Paved,Reg,1Fam,5,2007,2008,0,1580,Y,1580,0,0,0,2,3,Gd,7,0,Attchd,2008,679.1461154,0,0,2008,235128
1160,Paved,Reg,1Fam,6,1974,1974,442,901,Y,943,933,0,0,2,4,Gd,8,1,Attchd,1974,603.7608823,0,0,2008,185000
1161,Paved,Reg,Twnhs,5,1978,1978,311,855,Y,855,601,0,0,2,3,TA,7,1,Attchd,1978,587.3145397,0,0,2010,146000
1162,Paved,IR1,1Fam,7,1954,2006,728,1296,Y,1640,0,0,1,1,3,Gd,7,1,Detchd,1993,364.6224911,0,0,2008,224000
1163,Paved,Reg,1Fam,5,1968,1968,492,894,Y,894,0,0,0,1,3,TA,5,1,Attchd,1968,682.3491419,0,0,2007,129000
1164,Paved,Reg,Duplex,4,1969,1969,1198,1198,Y,1258,0,0,2,0,0,TA,6,0,CarPort,1969,376.8639582,0,0,2008,108959
1165,Paved,IR1,1Fam,7,1978,1978,680,1360,Y,1432,0,0,1,1,2,Gd,5,1,Attchd,1978,324.9923622,0,0,2007,194000
1166,Paved,IR1,1Fam,5,2009,2009,0,1502,Y,1502,0,0,0,2,3,Gd,7,0,Attchd,2009,358.3166716,0,0,2009,233170
1167,Paved,IR1,1Fam,5,2008,2008,0,1694,Y,1694,0,0,0,2,3,Gd,7,0,Attchd,2008,878.1512744,0,0,2010,245350
1168,Paved,IR1,1Fam,5,2000,2000,786,959,Y,959,712,0,1,2,3,TA,7,1,Attchd,2000,565.1852966,0,0,2006,173000
1169,Paved,Reg,1Fam,7,1935,1986,626,1127,Y,1236,872,0,0,2,4,Gd,7,2,Basment,1935,631.8509278,0,0,2008,235000
1170,Paved,IR1,1Fam,5,1995,1996,1387,1930,Y,1831,1796,0,1,3,4,Gd,10,1,Attchd,1995,490.0717982,0,0,2006,625000
1171,Paved,Reg,1Fam,6,1977,1977,522,1096,Y,1118,0,0,1,1,3,TA,6,1,Attchd,1977,478.9570863,576,0,2008,171000
1172,Paved,Reg,1Fam,6,1958,1958,662,1261,Y,1261,0,0,1,1,3,TA,6,1,Attchd,1958,674.6758001,0,1400,2008,163000
1173,Paved,IR1,TwnhsE,5,2006,2007,0,625,Y,625,625,0,0,2,2,Gd,5,0,Detchd,2006,549.5708702,0,0,2008,171900
1174,Paved,IR1,1Fam,6,1946,1994,152,1598,Y,1636,971,479,0,3,3,Ex,12,1,NA,NA,281.2757448,0,0,2007,200500
1175,Paved,IR1,1Fam,8,1932,1950,503,952,Y,1170,1175,0,0,2,4,TA,9,1,Detchd,1932,214.1228043,0,0,2006,239000
1176,Paved,Reg,1Fam,5,1992,2000,700,1683,Y,2129,743,0,0,2,4,Gd,9,1,Attchd,1992,361.4326582,0,0,2007,285000
1177,Paved,IR1,1Fam,5,1984,1985,658,876,Y,923,0,0,1,1,3,TA,5,0,Attchd,1984,479.8894119,0,0,2008,119500
1178,Paved,Reg,1Fam,8,1926,2004,468,818,Y,818,406,0,0,1,3,TA,5,0,Detchd,1926,198.6633007,0,0,2009,115000
1179,Paved,IR1,1Fam,6,1921,1950,0,731,Y,820,523,0,0,1,3,TA,7,1,Detchd,1921,689.2507284,0,0,2009,154900
1180,Paved,Reg,1Fam,5,1954,1954,0,0,Y,1124,0,0,0,1,3,TA,5,1,NA,NA,584.636261,0,0,2006,93000
1181,Paved,IR2,1Fam,5,1990,1991,1216,1216,Y,1298,1216,0,0,2,4,TA,8,0,Attchd,1990,144.2354857,0,0,2006,250000
1182,Paved,IR1,TwnhsE,5,2008,2008,1480,1600,Y,1652,0,0,1,2,2,Gd,5,1,Attchd,2008,548.7324641,0,0,2008,392500
1183,Paved,IR1,1Fam,5,1996,1996,2096,2396,Y,2411,2065,0,1,3,4,Ex,10,2,Attchd,1996,587.2388608,555,0,2007,745000
1184,Paved,Reg,1Fam,6,1920,1950,821,1120,Y,1130,0,0,1,1,2,TA,5,1,Detchd,1970,458.9246288,0,0,2006,120000
1185,Gravel,Reg,1Fam,4,1963,1963,1159,1572,Y,1572,0,0,1,1,3,TA,5,2,2TFes,1963,182.6535772,0,0,2007,186700
1186,Paved,Reg,1Fam,7,1924,1950,392,784,Y,949,272,0,1,1,4,TA,7,0,Attchd,1965,288.2848478,0,0,2006,104900
1187,Paved,IR1,2fmCon,5,1900,1970,440,978,Y,1014,685,0,1,2,3,TA,7,0,CarPort,1920,579.4057491,0,0,2009,95000
1188,Paved,Reg,1Fam,5,1994,1995,1456,1624,Y,1624,0,0,1,2,2,Gd,5,1,Attchd,1994,405.8214911,0,0,2006,262000
1189,Paved,IR1,1Fam,5,2002,2002,0,831,Y,831,829,0,0,2,3,Gd,7,0,Attchd,2002,315.1027641,0,0,2009,195000
1190,Paved,Reg,1Fam,5,1999,1999,0,994,Y,1028,776,0,0,2,3,Gd,7,1,Attchd,1999,920.2336986,0,0,2010,189000
1191,Paved,Reg,2fmCon,4,1961,1975,1159,1249,Y,1622,0,0,1,1,3,TA,7,1,2TFes,1975,226.0026106,0,0,2007,168000
1192,Paved,Reg,Twnhs,5,1999,2000,0,776,Y,764,677,0,0,2,2,Gd,5,0,Detchd,1999,466.2767294,0,0,2007,174000
1193,Paved,Reg,1Fam,8,1925,1994,0,702,Y,842,630,0,0,1,3,Gd,6,0,Detchd,1925,493.5611649,0,0,2007,125000
1194,Paved,Reg,TwnhsE,5,1999,1999,883,1224,Y,1224,0,0,1,2,2,TA,5,0,Attchd,1999,581.2342675,0,0,2009,165000
1195,Paved,Reg,1Fam,7,1969,1969,371,663,Y,663,689,0,0,1,4,TA,7,0,Attchd,1969,666.604319,0,0,2010,158000
1196,Paved,IR1,1Fam,5,2005,2005,0,728,Y,728,728,0,0,2,3,Gd,8,0,Attchd,2005,356.3880234,0,0,2008,176000
1197,Paved,IR1,1Fam,5,2006,2006,0,879,Y,879,984,0,0,2,4,Gd,9,1,BuiltIn,2006,488.7654267,0,0,2006,219210
1198,Paved,IR1,1Fam,6,1916,1950,0,815,Y,815,875,0,0,1,3,TA,7,1,Detchd,1916,251.9334686,0,0,2006,144000
1199,Paved,Reg,1Fam,5,2001,2001,0,1212,Y,1212,0,0,0,2,3,Gd,6,0,Attchd,2001,412.9858453,0,0,2009,178000
1200,Paved,Reg,1Fam,5,1963,1979,547,1051,Y,1382,0,0,0,1,3,TA,6,1,Attchd,1974,31.88481191,0,0,2006,148000
1201,Paved,Reg,1Fam,5,1970,1970,0,864,Y,864,0,0,0,1,3,TA,5,0,Attchd,1972,408.9346973,0,0,2006,116050
1202,Paved,Reg,1Fam,5,1998,1998,0,866,Y,866,913,0,0,2,3,Gd,6,0,Attchd,1998,798.6362748,0,0,2009,197900
1203,Paved,Reg,1Fam,8,1925,1997,0,884,Y,884,464,0,1,1,3,TA,5,1,Detchd,1960,321.9772425,0,0,2009,117000
1204,Paved,Reg,1Fam,5,2000,2001,0,1630,Y,1630,0,0,0,2,3,Gd,6,1,Attchd,2000,809.092561,0,0,2009,213000
1205,Paved,Reg,1Fam,6,1975,1975,788,1056,Y,1074,0,0,1,1,3,TA,6,0,Attchd,1975,384.8568987,0,0,2006,153500
1206,Paved,IR1,1Fam,7,1990,1991,485,2158,Y,2196,0,0,0,2,3,Gd,7,1,Attchd,1990,91.15855337,0,0,2009,271900
1207,Paved,Reg,1Fam,4,1966,1966,1056,1056,Y,1056,0,0,1,1,2,TA,5,0,Detchd,1966,657.9132348,0,0,2006,107000
1208,Paved,Reg,1Fam,5,2003,2003,340,1682,Y,1700,0,0,1,2,3,Gd,7,0,Attchd,2003,487.2210681,0,0,2006,200000
1209,Paved,Reg,1Fam,7,1962,1980,504,931,Y,1283,0,0,1,1,3,TA,6,0,Detchd,1980,385.1222736,0,0,2008,140000
1210,Paved,IR1,1Fam,5,2006,2006,1220,1660,Y,1660,0,0,1,2,3,Gd,8,1,Attchd,2006,297.4829856,0,0,2006,290000
1211,Paved,Reg,1Fam,5,1992,1992,0,1055,Y,1055,790,0,0,2,3,Gd,8,1,Attchd,1992,410.2212818,0,400,2010,189000
1212,Paved,IR1,1Fam,7,1988,2005,427,559,Y,1080,672,0,0,2,4,TA,8,0,Basment,1988,193.799703,0,0,2010,164000
1213,Paved,Reg,1Fam,6,1941,1950,344,672,Y,672,0,0,1,1,2,TA,4,0,Attchd,1941,17.27159167,0,0,2009,113000
1214,Paved,IR1,1Fam,9,1965,2001,648,648,Y,960,0,0,1,0,0,TA,3,0,Attchd,1965,796.1792794,0,0,2006,145000
1215,Paved,IR1,1Fam,5,1962,1962,784,925,Y,999,0,0,1,1,3,TA,6,0,Attchd,1962,674.6937477,0,0,2006,134500
1216,Paved,IR1,1Fam,5,1966,1966,180,894,Y,894,0,0,0,1,3,TA,5,0,Detchd,1966,421.1448587,0,0,2007,125000
1217,Paved,Reg,Duplex,5,1978,1978,0,0,Y,1318,584,0,0,2,4,TA,8,0,Attchd,1978,236.7488799,0,0,2010,112000
1218,Paved,Reg,1Fam,5,2009,2009,936,1300,Y,1314,0,0,1,2,3,Gd,6,0,Attchd,2009,298.513171,0,0,2009,229456
1219,Paved,Reg,1Fam,5,1947,1950,0,0,N,672,240,0,0,1,2,TA,3,0,NA,NA,468.4847874,0,0,2006,80500
1220,Paved,Reg,Twnhs,5,1971,1971,0,672,Y,672,546,0,0,1,3,TA,7,0,NA,NA,749.4173802,0,0,2006,91500
1221,Paved,IR1,1Fam,5,1964,1964,312,912,Y,912,0,0,0,1,2,TA,5,0,Attchd,1964,854.5567749,0,0,2006,115000
1222,Paved,Reg,1Fam,5,1968,1968,250,952,Y,1211,0,0,0,1,3,TA,5,1,Attchd,1968,539.003944,0,0,2008,134000
1223,Paved,Reg,1Fam,6,1949,1950,196,1040,Y,1168,678,0,0,2,3,TA,7,1,Attchd,1949,77.94298792,0,0,2007,143000
1224,Paved,Reg,1Fam,3,1951,1951,756,2136,N,2136,0,0,0,2,4,TA,7,0,Detchd,1951,496.3024759,0,0,2006,137900
1225,Paved,IR1,1Fam,5,2004,2005,724,788,Y,788,702,0,1,2,3,Gd,8,1,Attchd,2004,916.0066997,0,0,2008,184000
1226,Paved,Reg,1Fam,8,1958,1958,507,588,Y,1138,0,0,0,1,3,TA,6,0,Attchd,1958,119.5084124,0,0,2007,145000
1227,Paved,IR1,1Fam,5,2007,2007,0,894,Y,894,1039,0,0,2,4,Gd,9,1,BuiltIn,2007,444.0938014,0,0,2008,214000
1228,Paved,Reg,1Fam,8,1965,2008,595,912,Y,912,0,0,1,1,2,Gd,5,0,Detchd,1992,335.688983,0,0,2008,147000
1229,Paved,Reg,TwnhsE,5,2008,2008,1540,1702,Y,1702,0,0,1,1,1,Ex,7,1,Attchd,2008,605.3157997,0,0,2008,367294
1230,Paved,Reg,1Fam,5,1960,1960,666,1075,Y,1507,0,0,0,2,4,TA,7,0,Basment,1960,739.9217959,0,0,2008,127000
1231,Paved,IR1,Duplex,5,1977,1977,498,1361,Y,1361,1259,0,0,2,4,TA,12,1,BuiltIn,1977,721.1061067,0,8300,2007,190000
1232,Paved,Reg,Duplex,6,1962,1962,803,1106,Y,1190,0,0,1,1,3,TA,6,0,Attchd,1962,784.2946284,0,0,2006,132500
1233,Paved,Reg,Duplex,5,1962,1962,0,0,Y,1224,0,0,0,2,2,TA,6,0,CarPort,1962,430.5456921,0,0,2007,101800
1234,Paved,IR1,1Fam,5,1959,1959,1000,1188,Y,1188,0,0,1,1,3,TA,6,0,Attchd,1959,763.2282231,0,0,2010,142000
1235,Paved,Reg,1Fam,6,1911,1950,0,940,N,1024,940,0,0,1,4,TA,7,0,NA,NA,250.8627048,0,0,2008,130000
1236,Paved,Reg,1Fam,5,1914,1950,0,747,Y,892,892,0,0,1,4,TA,9,0,Detchd,1914,865.9245729,0,0,2006,138887
1237,Paved,Reg,Twnhs,5,2003,2003,0,764,Y,764,862,0,0,2,2,Gd,6,0,BuiltIn,2003,478.6848273,0,0,2010,175500
1238,Paved,IR2,1Fam,5,2004,2005,0,847,Y,847,1101,0,0,2,4,Gd,8,1,BuiltIn,2004,708.1477909,0,0,2006,195000
1239,Paved,Reg,1Fam,5,2005,2005,0,1141,Y,1141,0,0,0,1,3,TA,6,0,Detchd,2005,390.5304964,0,0,2006,142500
1240,Paved,IR1,1Fam,5,2006,2006,428,1476,Y,1484,0,0,0,2,2,Ex,6,1,Attchd,2006,821.9576594,0,0,2007,265900
1241,Paved,Reg,1Fam,5,2003,2003,550,884,Y,884,884,0,1,2,3,Gd,8,0,Attchd,2003,-25.41954022,0,0,2008,224900
1242,Paved,Reg,1Fam,6,2007,2007,0,1689,Y,1689,0,0,0,2,3,Gd,7,0,Attchd,2007,494.302083,0,0,2007,248328
1243,Paved,Reg,1Fam,6,1974,1974,885,1053,Y,1173,0,0,1,2,3,Gd,6,2,Attchd,1974,690.9332406,0,0,2010,170000
1244,Paved,Reg,1Fam,5,2006,2006,1386,2076,Y,2076,0,0,1,2,2,Ex,7,1,Attchd,2006,967.8856793,0,0,2006,465000
1245,Paved,IR1,1Fam,7,1929,1950,0,792,Y,792,725,0,0,1,3,Gd,7,2,Detchd,1931,650.6029029,0,0,2006,230000
1246,Paved,Reg,1Fam,7,1984,2003,0,585,Y,1140,728,0,0,3,3,TA,7,1,BuiltIn,1984,425.3856037,0,0,2007,178000
1247,Paved,Reg,1Fam,5,2005,2006,0,756,Y,756,797,0,0,2,3,Gd,6,0,Attchd,2005,400.3002624,0,0,2006,186500
1248,Paved,IR1,1Fam,5,1976,1976,539,1012,Y,1034,0,0,1,1,3,TA,6,0,Attchd,1976,505.1048367,0,0,2010,169900
1249,Paved,Reg,1Fam,5,1917,1950,319,735,N,1134,924,0,0,1,3,TA,8,1,Detchd,1950,793.5216542,0,0,2008,129500
1250,Paved,Reg,1Fam,7,1950,1950,534,876,Y,988,0,0,0,1,3,TA,6,0,Attchd,1950,519.8201904,0,0,2007,119000
1251,Paved,Reg,1Fam,5,1968,1968,1065,2110,Y,2110,0,0,1,2,3,Ex,8,2,Attchd,1968,540.8442576,0,0,2010,244000
1252,Paved,IR1,TwnhsE,5,2003,2003,0,1405,Y,1405,0,0,0,2,2,Gd,6,1,Attchd,2003,371.1136975,0,0,2006,171750
1253,Paved,Reg,1Fam,6,1968,1968,510,864,Y,874,0,0,1,1,3,TA,5,0,Attchd,1968,611.5333736,0,600,2009,130000
1254,Paved,IR1,1Fam,7,1974,2003,125,1192,Y,1516,651,0,1,2,3,Gd,9,2,Attchd,1974,525.2762268,0,0,2007,294000
1255,Paved,Reg,1Fam,5,2003,2004,0,746,Y,760,896,0,0,2,3,Gd,7,1,BuiltIn,2003,414.7141262,0,0,2008,165400
1256,Paved,Reg,1Fam,6,1931,1950,425,884,Y,959,408,0,0,1,3,TA,6,1,Detchd,1978,496.1527252,0,0,2007,127500
1257,Paved,IR1,1Fam,5,1994,1994,1314,1986,Y,1987,0,0,1,2,2,Gd,7,1,Attchd,1994,1062.633862,0,0,2008,301500
1258,Paved,Reg,1Fam,8,1922,1950,0,864,Y,864,0,0,0,1,2,TA,4,0,NA,NA,375.8431549,0,0,2009,99900
1259,Paved,IR1,1Fam,5,2005,2005,655,856,Y,1166,0,0,1,2,2,Gd,5,0,Attchd,2005,514.3989314,0,0,2008,190000
1260,Paved,Reg,1Fam,8,1969,1969,602,1054,Y,1054,0,0,1,1,3,TA,6,0,Attchd,1969,318.5037858,0,0,2008,151000
1261,Paved,IR3,1Fam,5,1999,1999,0,841,Y,892,783,0,0,2,3,TA,7,1,BuiltIn,1999,805.6498605,0,0,2009,181000
1262,Paved,Reg,1Fam,6,1956,1956,504,1050,Y,1050,0,0,0,1,2,TA,5,0,Attchd,1956,590.3029673,0,0,2009,128900
1263,Paved,Reg,1Fam,5,1957,1989,0,1104,Y,1104,684,0,1,1,5,TA,8,2,Attchd,1957,557.1060546,0,0,2009,161500
1264,Paved,Reg,1Fam,6,1919,1950,0,764,Y,1060,764,0,0,1,3,TA,8,1,Detchd,1940,229.6543285,0,0,2007,180500
1265,Paved,Reg,TwnhsE,5,1998,1999,266,1405,Y,1337,0,0,1,2,2,Gd,5,0,Attchd,1998,297.660652,0,0,2008,181000
1266,Paved,Reg,TwnhsE,5,1999,1999,450,691,Y,713,739,0,1,2,3,Gd,6,0,Detchd,1999,692.3458848,0,0,2006,183900
1267,Paved,IR1,2fmCon,4,1910,1950,0,925,N,964,925,0,0,1,4,TA,9,1,Detchd,1960,483.1783722,0,0,2007,122000
1268,Paved,IR1,1Fam,5,2008,2009,0,2002,Y,2018,0,0,0,2,3,Ex,10,1,Attchd,2009,509.4298417,0,0,2010,378500
1269,Paved,IR1,1Fam,9,1935,1997,192,728,Y,1968,1479,0,0,3,4,Gd,11,2,BuiltIn,1982,352.4977758,0,0,2008,381000
1270,Paved,Reg,1Fam,5,1958,1958,460,874,Y,874,650,0,0,1,3,TA,7,0,Attchd,1958,202.6386675,0,0,2007,144000
1271,Paved,Reg,1Fam,6,1979,1979,1258,1332,Y,1332,192,0,2,0,0,Gd,4,1,Attchd,1979,769.4320124,0,0,2010,260000
1272,Paved,IR1,1Fam,7,1968,1968,0,1489,Y,1489,0,0,0,2,3,Gd,7,1,Attchd,1968,181.1820082,0,0,2009,185750
1273,Paved,IR1,1Fam,6,1965,1965,560,935,Y,935,0,0,1,1,3,TA,5,0,Attchd,1965,206.0855893,0,0,2006,137000
1274,Paved,IR1,1Fam,7,1959,2006,719,1019,Y,1357,0,0,1,1,2,Ex,5,1,Basment,1959,739.036069,0,0,2008,177000
1275,Paved,Reg,1Fam,6,1910,2003,0,661,Y,661,589,0,0,2,3,TA,8,1,Detchd,1985,523.3023018,0,0,2007,139000
1276,Paved,Reg,Duplex,5,1948,1950,220,928,Y,928,992,0,0,2,4,TA,10,0,Detchd,1948,433.7270858,0,0,2007,137000
1277,Paved,IR1,1Fam,6,1972,1972,593,723,Y,735,660,0,0,1,3,TA,6,1,Attchd,1972,569.6216183,0,0,2009,162000
1278,Paved,IR1,1Fam,5,1967,1976,528,1680,Y,1724,0,0,1,1,3,TA,7,1,Attchd,1967,478.070262,0,0,2009,197900
